DowntimeID,Production_Date,Location,Downtime_Category,ProcessArea,Downtime,Downtime_Duration
10183,2022-04-30 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Electrical Misc,86
10184,2022-05-01 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10185,2022-05-01 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10186,2022-05-01 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10187,2022-05-01 0:00,Plant B,Planned Downtime,Planned,Startup,16
10188,2022-05-01 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,25
10189,2022-05-01 0:00,Plant B,Unplanned Downtime,Mills,Mill Jam,143
10190,2022-05-01 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,5
10191,2022-05-01 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Electrical Misc,263
10192,2022-05-02 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10193,2022-05-02 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10194,2022-05-02 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10195,2022-05-02 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10196,2022-05-02 0:00,Plant B,Planned Downtime,Planned,Safety Training,15
10197,2022-05-02 0:00,Plant B,Planned Downtime,Planned,Startup,15
10198,2022-05-02 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Electrical Misc,360
10199,2022-05-03 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10200,2022-05-03 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10201,2022-05-03 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10202,2022-05-03 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,10
10203,2022-05-03 0:00,Plant B,Planned Downtime,Planned,Safety Training,10
10204,2022-05-03 0:00,Plant B,Planned Downtime,Planned,Startup,6
10205,2022-05-03 0:00,Plant B,Unplanned Downtime,Mills,Mill Jam,75
10206,2022-05-03 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,13
10207,2022-05-03 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,18
10208,2022-05-03 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,13
10209,2022-05-03 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Electric,7
10210,2022-05-04 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10211,2022-05-04 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10212,2022-05-04 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10213,2022-05-04 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10214,2022-05-04 0:00,Plant B,Planned Downtime,Planned,Safety Training,10
10215,2022-05-04 0:00,Plant B,Planned Downtime,Planned,Startup,11
10216,2022-05-04 0:00,Plant B,Unplanned Downtime,Feedroll System,Feed roll Jam,48
10217,2022-05-04 0:00,Plant B,Unplanned Downtime,Feedroll System,Feed roll Belt,30
10218,2022-05-04 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,11
10219,2022-05-04 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,6
10220,2022-05-04 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,14
10221,2022-05-04 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,13
10222,2022-05-07 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10223,2022-05-07 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10224,2022-05-07 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10225,2022-05-07 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,10
10226,2022-05-07 0:00,Plant B,Planned Downtime,Planned,Safety Training,10
10227,2022-05-07 0:00,Plant B,Planned Downtime,Planned,Startup,10
10228,2022-05-07 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,60
10229,2022-05-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,2
10230,2022-05-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,43
10231,2022-05-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,8
10232,2022-05-07 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Belt,9
10233,2022-05-07 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 2 Belt,5
10234,2022-05-08 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10235,2022-05-08 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10236,2022-05-08 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10237,2022-05-08 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10238,2022-05-08 0:00,Plant B,Planned Downtime,Planned,Safety Training,20
10239,2022-05-08 0:00,Plant B,Planned Downtime,Planned,Startup,24
10240,2022-05-08 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,24
10241,2022-05-08 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Pads,50
10242,2022-05-08 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,20
10243,2022-05-08 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,4
10244,2022-05-08 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,4
10245,2022-05-08 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,6
10246,2022-05-08 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Pullcord,5
10247,2022-05-09 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10248,2022-05-09 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10249,2022-05-09 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10250,2022-05-09 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10251,2022-05-09 0:00,Plant B,Planned Downtime,Planned,Safety Training,20
10252,2022-05-09 0:00,Plant B,Planned Downtime,Planned,Startup,15
10253,2022-05-09 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Pads,30
10254,2022-05-09 0:00,Plant B,Unplanned Downtime,Feedroll System,Feed roll Jam,50
10255,2022-05-09 0:00,Plant B,Unplanned Downtime,Mills,Mill Jam,90
10256,2022-05-09 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,35
10257,2022-05-09 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,5
10258,2022-05-09 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,8
10259,2022-05-09 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,7
10260,2022-05-09 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,5
10261,2022-05-12 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10262,2022-05-12 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10263,2022-05-12 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10264,2022-05-12 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10265,2022-05-12 0:00,Plant B,Planned Downtime,Planned,Safety Training,15
10266,2022-05-12 0:00,Plant B,Planned Downtime,Planned,Startup,30
10267,2022-05-12 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,65
10268,2022-05-12 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Pads,45
10269,2022-05-12 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,7
10270,2022-05-12 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,22
10271,2022-05-12 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,33
10272,2022-05-12 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,2
10273,2022-05-12 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Electrical Misc,15
10274,2022-05-13 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10275,2022-05-13 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10276,2022-05-13 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10277,2022-05-13 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10278,2022-05-13 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10279,2022-05-13 0:00,Plant B,Planned Downtime,Planned,Startup,15
10280,2022-05-13 0:00,Plant B,Schedule Exception,UnControllables,Explosion,7
10281,2022-05-13 0:00,Plant B,Unplanned Downtime,Conveyors,Transfer Tail Pully,42
10282,2022-05-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,6
10283,2022-05-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,4
10284,2022-05-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,7
10285,2022-05-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,37
10286,2022-05-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,11
10287,2022-05-13 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Electric,4
10288,2022-05-14 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10289,2022-05-14 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10290,2022-05-14 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10291,2022-05-14 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10292,2022-05-14 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10293,2022-05-14 0:00,Plant B,Planned Downtime,Planned,Startup,15
10294,2022-05-14 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Machine Misc,35
10295,2022-05-14 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,60
10296,2022-05-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,5
10297,2022-05-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,56
10298,2022-05-14 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Electric,7
10299,2022-05-14 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 2 Belt,52
10300,2022-05-14 0:00,Plant B,Unplanned Downtime,Mills,Stacker Belt Jam,5
10301,2022-05-15 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10302,2022-05-15 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10303,2022-05-15 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10304,2022-05-15 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,10
10305,2022-05-15 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10306,2022-05-15 0:00,Plant B,Planned Downtime,Planned,Safety Training,15
10307,2022-05-15 0:00,Plant B,Planned Downtime,Planned,Startup,5
10308,2022-05-15 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,23
10309,2022-05-15 0:00,Plant B,Unplanned Downtime,Conveyors,Transfer Tail Pully,28
10310,2022-05-15 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,29
10311,2022-05-15 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,5
10312,2022-05-15 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,32
10313,2022-05-15 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,45
10314,2022-05-15 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,3
10315,2022-05-15 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 3 Jam,14
10316,2022-05-16 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10317,2022-05-16 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10318,2022-05-16 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10319,2022-05-16 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10320,2022-05-16 0:00,Plant B,Planned Downtime,Planned,Safety Training,15
10321,2022-05-16 0:00,Plant B,Planned Downtime,Planned,Startup,15
10322,2022-05-16 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,45
10323,2022-05-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,6
10324,2022-05-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,15
10325,2022-05-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Belt,5
10326,2022-05-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,45
10327,2022-05-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,10
10328,2022-05-16 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Belt,5
10329,2022-05-18 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10330,2022-05-18 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10331,2022-05-18 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,15
10332,2022-05-18 0:00,Plant B,Planned Downtime,Planned,Safety Training,30
10333,2022-05-18 0:00,Plant B,Planned Downtime,Planned,Startup,15
10334,2022-05-18 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,42
10335,2022-05-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,35
10336,2022-05-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,4
10337,2022-05-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,19
10338,2022-05-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Belt,5
10339,2022-05-18 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,3
10340,2022-05-19 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10341,2022-05-19 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10342,2022-05-19 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10343,2022-05-19 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10344,2022-05-19 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10345,2022-05-19 0:00,Plant B,Planned Downtime,Planned,Startup,15
10346,2022-05-19 0:00,Plant B,Schedule Exception,UnControllables,Fires,5
10347,2022-05-19 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,60
10348,2022-05-19 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,102
10349,2022-05-19 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,20
10350,2022-05-19 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,25
10351,2022-05-19 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Electric,5
10352,2022-05-20 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10353,2022-05-20 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10354,2022-05-20 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10355,2022-05-20 0:00,Plant B,Planned Downtime,Planned,Safety Training,20
10356,2022-05-20 0:00,Plant B,Planned Downtime,Planned,Startup,25
10357,2022-05-20 0:00,Plant B,Unplanned Downtime,Others,Other 1 ,10
10358,2022-05-20 0:00,Plant B,Unplanned Downtime,Feedroll System,Infeed Pads,3
10359,2022-05-20 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,75
10360,2022-05-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,5
10361,2022-05-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,13
10362,2022-05-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,30
10363,2022-05-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,10
10364,2022-05-20 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Electric,12
10365,2022-05-20 0:00,Plant B,Unplanned Downtime,Conveyors,Primary Pullcord,16
10366,2022-05-20 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 2 Jam,53
10367,2022-05-21 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10368,2022-05-21 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10369,2022-05-21 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10370,2022-05-21 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10371,2022-05-21 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10372,2022-05-21 0:00,Plant B,Planned Downtime,Planned,Startup,15
10373,2022-05-21 0:00,Plant B,Schedule Exception,UnControllables,Explosion,3
10374,2022-05-21 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,13
10375,2022-05-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,4
10376,2022-05-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,28
10377,2022-05-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,22
10378,2022-05-21 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,4
10379,2022-05-21 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,20
10380,2022-05-21 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 2 Jam,36
10381,2022-05-22 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10382,2022-05-22 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10383,2022-05-22 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10384,2022-05-22 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,17
10385,2022-05-22 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10386,2022-05-22 0:00,Plant B,Planned Downtime,Planned,Safety Training,20
10387,2022-05-22 0:00,Plant B,Planned Downtime,Planned,Startup,5
10388,2022-05-22 0:00,Plant B,Schedule Exception,UnControllables,Hammer Failure / Break,173
10389,2022-05-22 0:00,Plant B,Unplanned Downtime,Feedroll System,Feed roll Jam,11
10390,2022-05-22 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,16
10391,2022-05-22 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,2
10392,2022-05-22 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,31
10393,2022-05-22 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,5
10394,2022-05-23 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10395,2022-05-23 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10396,2022-05-23 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10397,2022-05-23 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,20
10398,2022-05-23 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10399,2022-05-23 0:00,Plant B,Planned Downtime,Planned,Startup,25
10400,2022-05-23 0:00,Plant B,Schedule Exception,UnControllables,Explosion,3
10401,2022-05-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,11
10402,2022-05-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Belt,4
10403,2022-05-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,84
10404,2022-05-23 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,18
10405,2022-05-23 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Jam,10
10406,2022-05-23 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 2 Jam,22
10407,2022-05-24 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10408,2022-05-24 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10409,2022-05-24 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10410,2022-05-24 0:00,Plant B,Planned Downtime,Planned,Startup,15
10411,2022-05-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,15
10412,2022-05-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,21
10413,2022-05-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,70
10414,2022-05-24 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,15
10415,2022-05-24 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Jam,39
10416,2022-05-26 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10417,2022-05-26 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10418,2022-05-26 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10419,2022-05-26 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,10
10420,2022-05-26 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10421,2022-05-26 0:00,Plant B,Planned Downtime,Planned,Safety Training,15
10422,2022-05-26 0:00,Plant B,Planned Downtime,Planned,Startup,5
10423,2022-05-26 0:00,Plant B,Schedule Exception,UnControllables,Hammer Failure / Break,60
10424,2022-05-26 0:00,Plant B,Schedule Exception,UnControllables,Explosion,3
10425,2022-05-26 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,3
10426,2022-05-26 0:00,Plant B,Unplanned Downtime,Cyclone,Z Box Jam,19
10427,2022-05-26 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,2
10428,2022-05-26 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,14
10429,2022-05-26 0:00,Plant B,Unplanned Downtime,Magnet,Mag 3 Jam,12
10430,2022-05-26 0:00,Plant B,Unplanned Downtime,Conveyors,Dirt 1 Jam,10
10431,2022-05-26 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Jam,30
10432,2022-05-26 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 1 Belt,24
10433,2022-05-27 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10434,2022-05-27 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10435,2022-05-27 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10436,2022-05-27 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,15
10437,2022-05-27 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10438,2022-05-27 0:00,Plant B,Planned Downtime,Planned,Safety Training,10
10439,2022-05-27 0:00,Plant B,Planned Downtime,Planned,Startup,10
10440,2022-05-27 0:00,Plant B,Schedule Exception,UnControllables,Hammer Failure / Break,34
10441,2022-05-27 0:00,Plant B,Unplanned Downtime,Main Motor Engine,Machine Misc,4
10442,2022-05-27 0:00,Plant B,Unplanned Downtime,Others,Other 1 ,60
10443,2022-05-27 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,79
10444,2022-05-27 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Electric,21
10445,2022-05-28 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10446,2022-05-28 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10447,2022-05-28 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10448,2022-05-28 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,11
10449,2022-05-28 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10450,2022-05-28 0:00,Plant B,Planned Downtime,Planned,Safety Training,45
10451,2022-05-28 0:00,Plant B,Planned Downtime,Planned,Startup,15
10452,2022-05-28 0:00,Plant B,Unplanned Downtime,Mills,Mill Jam,156
10453,2022-05-28 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,2
10454,2022-05-28 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,103
10455,2022-05-28 0:00,Plant B,Unplanned Downtime,Conveyors,NFC 3 Jam,6
10456,2022-05-29 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
10457,2022-05-29 0:00,Plant B,Planned Downtime,Planned,Coffee Break #2 ,15
10458,2022-05-29 0:00,Plant B,Planned Downtime,Planned,Lunch Break ,30
10459,2022-05-29 0:00,Plant B,Planned Downtime,Planned,Pre-shift Inspection,10
10460,2022-05-29 0:00,Plant B,Planned Downtime,Planned,5S / Routine Cleaning,30
10461,2022-05-29 0:00,Plant B,Planned Downtime,Planned,Startup,10
10462,2022-05-29 0:00,Plant B,Schedule Exception,UnControllables,Un-Shreddables,2
10463,2022-05-29 0:00,Plant B,Schedule Exception,UnControllables,Short Staff,25
10464,2022-05-29 0:00,Plant B,Unplanned Downtime,Main Motor Engine,DC Cooldown,20
10465,2022-05-29 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Jam,18
10466,2022-05-29 0:00,Plant B,Unplanned Downtime,Magnet,Mag 1 Electric,15
10467,2022-05-29 0:00,Plant B,Unplanned Downtime,Magnet,Mag 2 Jam,16
10468,2022-05-30 0:00,Plant B,Planned Downtime,Planned,Coffee Break #1 ,15
